Time	eventName	event	eventArrivingTime	waitingTime
3934.9002534770198	westMovingCar_370	1	3834.2414778130424	100.6587756639774
3939.084089896981	westMovingCar_371	1	3845.300080182528	93.78400971445308
3943.143127889607	westMovingCar_372	1	3856.6404577202425	86.50267016936459
3946.928159373449	westMovingCar_373	1	3866.7973169995958	80.13084237385328
3951.6358428564536	westMovingCar_374	1	3867.9588122651776	83.67703059127598
3955.404057139254	westMovingCar_375	1	3868.8715179834526	86.53253915580126
3959.3339776543276	westMovingCar_376	1	3880.7589683568076	78.57500929751995
3963.4638179061576	westMovingCar_377	1	3882.699024073839	80.76479383231845
3966.849873629771	westMovingCar_378	1	3888.212073024152	78.6378006056193
3971.2864522754926	westMovingCar_379	1	3903.3254909928546	67.96096128263798
3974.4273147086406	westMovingCar_380	1	3918.898651644841	55.52866306379974
3978.2485174130975	westMovingCar_381	1	3921.115550168287	57.132967244810516
3982.6308764018036	westMovingCar_382	1	3931.2409333455853	51.38994305621827
3986.4955555916663	westMovingCar_383	1	3946.434555616697	40.06099997496949
3990.42768184455	westMovingCar_384	1	3956.460293902745	33.9673879418051
3993.7591144363214	westMovingCar_385	1	3975.743875683755	18.015238752566347
3998.0894114707366	westMovingCar_386	1	3984.5904423155853	13.498969155151372
4002.138939500765	westMovingCar_387	1	3985.0636133622716	17.075326138493438
4006.873679504465	westMovingCar_388	1	3990.406211594856	16.46746790960924
4010.9451280737226	westMovingCar_389	1	3996.384256997011	14.560871076711464
4014.5104220234225	westMovingCar_390	1	4002.939941810013	11.57048021340961
4142.381782072828	westMovingCar_391	1	4027.5213663214154	114.8604157514128
4146.599776259187	westMovingCar_392	1	4055.09023209737	91.50954416181685
4150.251266270535	westMovingCar_393	1	4059.411599402296	90.83966686823896
4153.944152908698	westMovingCar_394	1	4061.691473974277	92.25267893442106
4157.701436420063	westMovingCar_395	1	4068.7860201556814	88.91541626438175
4161.86647526936	westMovingCar_396	1	4092.3288829083617	69.53759236099859
4165.331779489234	westMovingCar_397	1	4100.042952615783	65.28882687345049
4169.130189293122	westMovingCar_398	1	4108.728689356673	60.401499936449
4172.205276230857	westMovingCar_399	1	4114.384339276904	57.820936953952696
4176.254800163573	westMovingCar_400	1	4125.687457845406	50.56734231816699
4180.1489558479025	westMovingCar_401	1	4131.560586031854	48.588369816048726
4184.038856014752	westMovingCar_402	1	4141.730936906143	42.307919108608985
4187.802574047815	westMovingCar_403	1	4165.593422460529	22.209151587286215
4191.756067065041	westMovingCar_404	1	4179.507663501633	12.24840356340792
4318.85932819171	westMovingCar_405	1	4197.236197897455	121.62313029425513
4323.10761963832	westMovingCar_406	1	4207.623095297387	115.4845243409327
4327.890299018536	westMovingCar_407	1	4219.766927670762	108.12337134777408
4332.500924477089	westMovingCar_408	1	4225.505545221119	106.99537925596997
4336.387348077262	westMovingCar_409	1	4232.833679226517	103.55366885074454
4341.148088550152	westMovingCar_410	1	4233.980938553319	107.16714999683336
4345.258684387331	westMovingCar_411	1	4257.07392716163	88.1847572257011
4349.341768092723	westMovingCar_412	1	4265.204029063353	84.1377390293701
4353.397823441892	westMovingCar_413	1	4287.488972385039	65.90885105685265
4357.4742936602615	westMovingCar_414	1	4287.946311891511	69.52798176875058
4361.755523401528	westMovingCar_415	1	4301.104275655588	60.651247745940054
4365.733172704405	westMovingCar_416	1	4312.02326613315	53.70990657125458
4369.940143634509	westMovingCar_417	1	4312.438535250064	57.50160838444481
4373.801129903213	westMovingCar_418	1	4325.71774177853	48.08338812468355
4377.193613064251	westMovingCar_419	1	4329.451305090682	47.74230797356904
4381.771886420133	westMovingCar_420	1	4330.424279416558	51.34760700357492
4386.049673417997	westMovingCar_421	1	4337.1096155598525	48.94005785814443
4390.284736352817	westMovingCar_422	1	4348.934332247584	41.35040410523288
4393.714666634128	westMovingCar_423	1	4351.539556981935	42.17510965219299
4398.512432406234	westMovingCar_424	1	4353.947594064305	44.56483834192932
4402.681397541139	westMovingCar_425	1	4357.970572205158	44.7108253359811
4406.796076053373	westMovingCar_426	1	4384.23010466083	22.56597139254336
4410.800544034986	westMovingCar_427	1	4391.309288196532	19.49125583845398
4414.981382449213	westMovingCar_428	1	4399.953576001949	15.027806447264084
4418.901906720935	westMovingCar_429	1	4409.216972443884	9.68493427705107
4423.085328250813	westMovingCar_430	1	4417.272613821355	5.812714429458538
4549.020439569244	westMovingCar_431	1	4423.895995521355	125.12444404788948
4553.086114033	westMovingCar_432	1	4424.825080454597	128.26103357840293
4557.20757843542	westMovingCar_433	1	4432.42156011085	124.78601832457025
4561.427638274616	westMovingCar_434	1	4440.878445625119	120.54919264949694
4565.782788144305	westMovingCar_435	1	4452.429094975197	113.35369316910874
4569.62150606552	westMovingCar_436	1	4453.329831538052	116.29167452746879
4573.20111405347	westMovingCar_437	1	4456.214636869597	116.98647718387292
4577.067248212621	westMovingCar_438	1	4456.842750614266	120.2244975983549
4580.846030221976	westMovingCar_439	1	4469.2674415857955	111.57858863618094
4585.069541912412	westMovingCar_440	1	4471.155770295708	113.91377161670425
4589.675184369962	westMovingCar_441	1	4475.619512376603	114.05567199335928
4593.788610615377	westMovingCar_442	1	4478.172264611399	115.61634600397792
4598.497886563528	westMovingCar_443	1	4488.372334438088	110.12555212543975
4602.115048710267	westMovingCar_444	1	4501.323705768783	100.79134294148389
4605.91989927688	westMovingCar_445	1	4508.644566642742	97.27533263413807
4610.400235863917	westMovingCar_446	1	4517.612576488727	92.78765937518983
4614.644819136374	westMovingCar_447	1	4521.377953743569	93.2668653928049
4618.846068177537	westMovingCar_448	1	4527.742935954225	91.10313222331206
4622.377556123597	westMovingCar_449	1	4528.097756846402	94.2797992771948
4625.611178927525	westMovingCar_450	1	4531.824615151775	93.78656377574953
4629.773119964852	westMovingCar_451	1	4535.644175364432	94.12894460042025
4633.009829203223	westMovingCar_452	1	4535.829853544825	97.17997565839778
4636.471530482875	westMovingCar_453	1	4537.553465261846	98.91806522102888
4640.899567077186	westMovingCar_454	1	4553.250015975541	87.64955110164465
4645.163013984541	westMovingCar_455	1	4556.046399307987	89.11661467655449
4649.209760609986	westMovingCar_456	1	4557.651293119948	91.55846749003831
4653.606214894792	westMovingCar_457	1	4564.572409374306	89.03380552048657
4657.5636880924185	westMovingCar_458	1	4606.101541499569	51.46214659284942
4661.42758387352	westMovingCar_459	1	4608.547640518599	52.879943354921124
